id,name,sex,age,class,school_id,created_at,updated_at,gender,photo,teacher_id,class_id,student_code,date_of_birth,nationality,ethnicity,religion,guardian_name,guardian_relationship,guardian_phone,guardian_occupation,home_address,home_village,home_commune,home_district,home_province,distance_from_school,transportation_method,has_disability,disability_type,receives_scholarship,scholarship_amount,enrollment_date,enrollment_status,status_change_date,status_change_reason,previous_year_grade,previous_school,attendance_rate,days_absent,health_conditions,last_health_check,height_cm,weight_kg,nutrition_status,receives_meal_support,learning_difficulties,special_needs,teacher_notes,extra_activities,achievements,siblings_count,sibling_position,family_income_level,has_birth_certificate,birth_certificate_number,pilot_school_id
2627,គន្ធា រស់ 41,female,14,Grade 6,1,2025-09-04 08:53:02,2025-09-04 08:53:02,female,,63,,,2011-08-25,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-15,active,,,,,,0,,,,,,f,,,,,,0,,,t,,23
2628,ចាន់ធី ច័ន្ទ 42,female,14,Grade 6,1,2025-09-04 08:53:02,2025-09-04 08:53:02,female,,63,,,2011-08-08,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-05,active,,,,,,0,,,,,,f,,,,,,0,,,t,,23
2629,ពិទូ យ៉ាន 43,female,14,Grade 6,1,2025-09-04 08:53:03,2025-09-04 08:53:03,female,,63,,,2011-05-29,Cambodian,,,,,,,,,,,,,,f,,f,,2025-07-19,active,,,,,,0,,,,,,f,,,,,,0,,,t,,23
2630,កញ្ញា ឈុន 1,male,12,Grade 4,1,2025-09-04 08:53:03,2025-09-04 08:53:03,male,,65,,,2013-02-23,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-24,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2631,ពិសាខ ហុក 2,male,12,Grade 4,1,2025-09-04 08:53:03,2025-09-04 08:53:03,male,,64,,,2013-06-24,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-23,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2632,មករា សេង 3,male,12,Grade 4,1,2025-09-04 08:53:03,2025-09-04 08:53:03,male,,65,,,2013-08-27,Cambodian,,,,,,,,,,,,,,f,,f,,2025-08-05,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2633,ច័ន្ទ គង់ 4,female,12,Grade 4,1,2025-09-04 08:53:03,2025-09-04 08:53:03,female,,65,,,2012-12-11,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-21,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2634,រតនា សាន 5,female,12,Grade 4,1,2025-09-04 08:53:03,2025-09-04 08:53:03,female,,64,,,2013-08-10,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-24,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2635,ស្រីមុំ ឌឿន 6,male,12,Grade 4,1,2025-09-04 08:53:03,2025-09-04 08:53:03,male,,64,,,2013-04-26,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-28,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2636,ស្រីពេជ្រ សុវណ្ណ 7,female,12,Grade 4,1,2025-09-04 08:53:03,2025-09-04 08:53:03,female,,64,,,2013-04-20,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-12,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2637,ចាន់ធី ឌឿន 8,female,12,Grade 4,1,2025-09-04 08:53:03,2025-09-04 08:53:03,female,,65,,,2012-09-13,Cambodian,,,,,,,,,,,,,,f,,f,,2025-06-06,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2638,រស្មី ឈុន 9,female,12,Grade 4,1,2025-09-04 08:53:03,2025-09-04 08:53:03,female,,64,,,2012-10-09,Cambodian,,,,,,,,,,,,,,f,,f,,2025-07-14,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2639,សុខេន សេង 10,female,12,Grade 4,1,2025-09-04 08:53:03,2025-09-04 08:53:03,female,,65,,,2013-02-11,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-13,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2640,ច័ន្ទ វិន 11,male,12,Grade 4,1,2025-09-04 08:53:03,2025-09-04 08:53:03,male,,64,,,2013-07-22,Cambodian,,,,,,,,,,,,,,f,,f,,2025-04-20,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2641,សុខុម ឌឿន 12,female,12,Grade 4,1,2025-09-04 08:53:03,2025-09-04 08:53:03,female,,65,,,2012-10-18,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-24,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2642,សុវណ្ណ ច័ន្ទ 13,female,12,Grade 4,1,2025-09-04 08:53:03,2025-09-04 08:53:03,female,,65,,,2013-02-22,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-05,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2643,សុខា គឹម 14,female,12,Grade 4,1,2025-09-04 08:53:03,2025-09-04 08:53:03,female,,65,,,2013-07-21,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-14,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2644,ច័ន្ទ សុវណ្ណ 15,female,12,Grade 4,1,2025-09-04 08:53:03,2025-09-04 08:53:03,female,,65,,,2012-09-29,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-29,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2645,ម៉ាលី ចាន់ 16,female,12,Grade 4,1,2025-09-04 08:53:03,2025-09-04 08:53:03,female,,64,,,2013-07-18,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-14,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2646,សុវណ្ណ គឹម 17,male,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,64,,,2012-11-07,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-12,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2647,ច័ន្ទនី ហុក 18,male,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,64,,,2013-03-29,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-25,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2648,ចន្ទា សាន 19,male,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,64,,,2013-01-20,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-01,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2649,សុខេន វិន 20,female,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,female,,65,,,2013-02-04,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-09,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2650,ម៉ាលី សុវណ្ណ 21,female,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,female,,64,,,2013-08-31,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-10,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2651,ចាន់ធី សេង 22,male,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,65,,,2012-10-19,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-21,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2652,ពិទូ ចាន់ 23,male,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,64,,,2012-11-30,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-09,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2653,សុម សេង 24,male,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,64,,,2013-06-03,Cambodian,,,,,,,,,,,,,,f,,f,,2025-06-07,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2654,ចាន់ធី ធី 25,female,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,female,,64,,,2013-06-19,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-09,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2655,ម៉ាលី ភួង 26,female,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,female,,64,,,2013-08-24,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-22,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2656,ម៉ាលី សុវណ្ណ 27,female,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,female,,64,,,2012-12-06,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-14,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2657,សុម សុវណ្ណ 28,female,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,female,,64,,,2013-04-14,Cambodian,,,,,,,,,,,,,,f,,f,,2025-03-14,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2658,រស្មី ថុល 29,male,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,64,,,2013-05-20,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-22,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2659,ប៊ុនធឿន លី 30,male,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,64,,,2013-08-02,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-29,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2660,កញ្ញា ឈុន 31,male,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,64,,,2013-02-06,Cambodian,,,,,,,,,,,,,,f,,f,,2025-04-13,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2661,សុភ័ក្ត្រ សុវណ្ណ 32,male,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,64,,,2013-07-03,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-02,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2662,ម៉ាលី គឹម 33,male,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,65,,,2012-12-15,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-19,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2663,ពេជ្រ ចាន់ 34,male,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,65,,,2012-12-08,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-21,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2664,រតនា ឌឿន 35,female,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,female,,65,,,2013-04-08,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-01,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2665,ពិទូ លី 36,male,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,65,,,2013-04-11,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-06,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2666,សុភ័ក្ត្រ ធី 37,female,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,female,,64,,,2013-07-18,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-25,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2667,ច័ន្ទរស្មី រស់ 38,male,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,64,,,2013-03-19,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-26,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2668,កុសល ធី 39,female,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,female,,64,,,2013-04-14,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-17,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2669,មករា សាន 40,female,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,female,,65,,,2012-10-21,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-30,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2670,សុខុម សុវណ្ណ 41,female,12,Grade 4,1,2025-09-04 08:53:04,2025-09-04 08:53:04,female,,65,,,2013-01-01,Cambodian,,,,,,,,,,,,,,f,,f,,2024-09-23,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2671,សុម លឹម 1,male,13,Grade 5,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,65,,,2012-03-04,Cambodian,,,,,,,,,,,,,,f,,f,,2025-06-18,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2672,រស្មី លី 2,male,13,Grade 5,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,65,,,2012-01-26,Cambodian,,,,,,,,,,,,,,f,,f,,2025-08-01,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2673,កញ្ញា ម៉េង 3,male,13,Grade 5,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,64,,,2012-04-17,Cambodian,,,,,,,,,,,,,,f,,f,,2025-04-28,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2674,សុភាព ឈុន 4,female,13,Grade 5,1,2025-09-04 08:53:04,2025-09-04 08:53:04,female,,64,,,2012-03-17,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-05,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2675,សុខេន ឌឿន 5,female,13,Grade 5,1,2025-09-04 08:53:04,2025-09-04 08:53:04,female,,64,,,2012-01-21,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-24,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2676,សុភាព លឹម 6,female,13,Grade 5,1,2025-09-04 08:53:04,2025-09-04 08:53:04,female,,64,,,2011-11-18,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-04,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2677,ច័ន្ទនី ម៉េង 7,female,13,Grade 5,1,2025-09-04 08:53:04,2025-09-04 08:53:04,female,,65,,,2012-02-23,Cambodian,,,,,,,,,,,,,,f,,f,,2025-03-24,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2678,ប៊ុនធឿន វិន 8,male,13,Grade 5,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,65,,,2011-11-21,Cambodian,,,,,,,,,,,,,,f,,f,,2025-07-22,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2679,ប៊ុនធឿន ឌឿន 9,male,13,Grade 5,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,64,,,2012-07-05,Cambodian,,,,,,,,,,,,,,f,,f,,2025-06-03,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2680,ច័ន្ទនី ច័ន្ទ 10,male,13,Grade 5,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,65,,,2012-04-29,Cambodian,,,,,,,,,,,,,,f,,f,,2025-03-26,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2681,ពិសាខ សុខ 11,female,13,Grade 5,1,2025-09-04 08:53:04,2025-09-04 08:53:04,female,,65,,,2011-10-19,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-10,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2682,សុខុម យ៉ាន 12,male,13,Grade 5,1,2025-09-04 08:53:04,2025-09-04 08:53:04,male,,64,,,2011-11-14,Cambodian,,,,,,,,,,,,,,f,,f,,2024-09-21,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2683,ចន្ទា ថុល 13,female,13,Grade 5,1,2025-09-04 08:53:04,2025-09-04 08:53:04,female,,64,,,2012-09-04,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-29,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2684,ពេជ្រ វិន 14,female,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,female,,65,,,2011-12-04,Cambodian,,,,,,,,,,,,,,f,,f,,2025-04-17,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2685,ពិសាខ សេង 15,female,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,female,,65,,,2012-04-13,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-01,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2686,ចាន់ធី ឈុន 16,female,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,female,,64,,,2012-05-27,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-15,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2687,សុម ចាន់ 17,female,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,female,,64,,,2011-12-14,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-13,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2688,ភក្តី សុខ 18,male,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,male,,65,,,2011-09-15,Cambodian,,,,,,,,,,,,,,f,,f,,2025-03-16,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2689,សុខា ចាន់ 19,female,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,female,,65,,,2011-12-07,Cambodian,,,,,,,,,,,,,,f,,f,,2025-03-12,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2690,ពិសាខ យ៉ាន 20,male,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,male,,64,,,2012-08-29,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-26,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2691,ចាន់ធី រស់ 21,male,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,male,,64,,,2011-12-13,Cambodian,,,,,,,,,,,,,,f,,f,,2024-09-18,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2692,ម៉ាលី ម៉េង 22,female,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,female,,65,,,2012-05-29,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-10,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2693,សុខេន ឌឿន 23,female,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,female,,64,,,2011-09-28,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-06,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2694,ច័ន្ទ ថុល 24,female,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,female,,65,,,2012-05-07,Cambodian,,,,,,,,,,,,,,f,,f,,2025-07-02,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2695,សុវណ្ណី ម៉េង 25,female,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,female,,64,,,2012-02-06,Cambodian,,,,,,,,,,,,,,f,,f,,2025-06-10,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2696,សុវណ្ណី ចាន់ 26,male,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,male,,64,,,2012-04-15,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-29,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2697,សុភាព សុខ 27,male,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,male,,64,,,2012-02-02,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-30,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2698,កុសល ថុល 28,female,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,female,,65,,,2012-02-01,Cambodian,,,,,,,,,,,,,,f,,f,,2025-04-25,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2699,ច័ន្ទ សេង 29,male,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,male,,64,,,2012-06-26,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-06,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2700,ពិទូ យ៉ាន 30,female,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,female,,64,,,2012-03-29,Cambodian,,,,,,,,,,,,,,f,,f,,2025-07-06,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2701,ច័ន្ទរស្មី ឈុន 31,male,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,male,,65,,,2012-08-12,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-16,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2702,សុវណ្ណ ច័ន្ទ 32,female,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,female,,65,,,2012-06-15,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-02,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2703,សុខុម សុវណ្ណ 33,female,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,female,,64,,,2012-04-25,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-09,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2704,សោម៉ា វិន 34,female,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,female,,64,,,2011-11-13,Cambodian,,,,,,,,,,,,,,f,,f,,2024-09-17,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2705,បុ៊នលី ថុល 35,male,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,male,,64,,,2012-05-21,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-22,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2706,ប៊ុនធឿន សុវណ្ណ 36,male,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,male,,65,,,2012-05-03,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-23,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2707,សុភាព វិន 37,male,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,male,,65,,,2012-06-06,Cambodian,,,,,,,,,,,,,,f,,f,,2025-08-03,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2708,ពិទូ ធី 38,female,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,female,,65,,,2011-09-19,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-11,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2709,ប៊ុនធឿន ហុក 39,female,13,Grade 5,1,2025-09-04 08:53:05,2025-09-04 08:53:05,female,,64,,,2012-06-20,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-23,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2710,ចាន់ធី ហុក 1,male,14,Grade 6,1,2025-09-04 08:53:05,2025-09-04 08:53:05,male,,65,,,2010-10-31,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-09,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2711,សុផាត លី 2,male,14,Grade 6,1,2025-09-04 08:53:05,2025-09-04 08:53:05,male,,65,,,2011-06-27,Cambodian,,,,,,,,,,,,,,f,,f,,2025-06-20,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2712,កុសល គឹម 3,male,14,Grade 6,1,2025-09-04 08:53:05,2025-09-04 08:53:05,male,,64,,,2011-03-23,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-19,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2713,សុភាព ច័ន្ទ 4,female,14,Grade 6,1,2025-09-04 08:53:05,2025-09-04 08:53:05,female,,64,,,2010-10-02,Cambodian,,,,,,,,,,,,,,f,,f,,2025-03-03,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2714,សុភ័ក្ត្រ ធី 5,male,14,Grade 6,1,2025-09-04 08:53:06,2025-09-04 08:53:06,male,,64,,,2010-11-05,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-18,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2715,រស្មី ថុល 6,female,14,Grade 6,1,2025-09-04 08:53:06,2025-09-04 08:53:06,female,,65,,,2011-04-23,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-27,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2716,រស្មី លឹម 7,female,14,Grade 6,1,2025-09-04 08:53:06,2025-09-04 08:53:06,female,,64,,,2010-11-26,Cambodian,,,,,,,,,,,,,,f,,f,,2025-06-08,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2717,ស្រីពេជ្រ លី 8,female,14,Grade 6,1,2025-09-04 08:53:06,2025-09-04 08:53:06,female,,65,,,2011-06-15,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-31,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2718,ពេជ្រ ហុក 9,female,14,Grade 6,1,2025-09-04 08:53:06,2025-09-04 08:53:06,female,,64,,,2011-05-04,Cambodian,,,,,,,,,,,,,,f,,f,,2025-03-23,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2719,រស្មី ម៉េង 10,female,14,Grade 6,1,2025-09-04 08:53:06,2025-09-04 08:53:06,female,,64,,,2011-01-11,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-21,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2720,ច័ន្ទនី ឌឿន 11,male,14,Grade 6,1,2025-09-04 08:53:06,2025-09-04 08:53:06,male,,65,,,2011-08-31,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-25,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2721,ម៉ាលី សេង 12,female,14,Grade 6,1,2025-09-04 08:53:06,2025-09-04 08:53:06,female,,64,,,2011-04-15,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-24,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2722,ច័ន្ទ គង់ 13,female,14,Grade 6,1,2025-09-04 08:53:06,2025-09-04 08:53:06,female,,64,,,2011-06-06,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-04,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2723,សុវណ្ណី សុខ 14,female,14,Grade 6,1,2025-09-04 08:53:06,2025-09-04 08:53:06,female,,64,,,2010-12-19,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-20,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2724,សុខុម លី 15,male,14,Grade 6,1,2025-09-04 08:53:06,2025-09-04 08:53:06,male,,64,,,2011-03-02,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-18,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2725,ពេជ្រ ធី 16,female,14,Grade 6,1,2025-09-04 08:53:06,2025-09-04 08:53:06,female,,65,,,2010-12-10,Cambodian,,,,,,,,,,,,,,f,,f,,2025-07-03,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2726,សុខុម ឈុន 17,male,14,Grade 6,1,2025-09-04 08:53:06,2025-09-04 08:53:06,male,,64,,,2011-04-29,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-10,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2727,កញ្ញា សេង 18,female,14,Grade 6,1,2025-09-04 08:53:06,2025-09-04 08:53:06,female,,65,,,2010-11-29,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-29,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2728,សុភ័ក្ត្រ គឹម 19,female,14,Grade 6,1,2025-09-04 08:53:06,2025-09-04 08:53:06,female,,65,,,2011-01-28,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-13,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
2729,សុភ័ក្ត្រ ហុក 20,male,14,Grade 6,1,2025-09-04 08:53:06,2025-09-04 08:53:06,male,,64,,,2011-02-21,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-10,active,,,,,,0,,,,,,f,,,,,,0,,,t,,24
